"year","alpha.3","country_or_area","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","Total_RProd","Total_Consumption"
2000,"GNQ","Equatorial Guinea","Kilowatt-hours, Million",0,7,0,0,0,0,7,46
2000,"GRC","Greece","Kilowatt-hours, Million",0,4111,0,0,0,451,4562,43151
2000,"GRL","Greenland","Kilowatt-hours, Million",0,171.1,0,0,0,0,171.1,263
2000,"GTM","Guatemala","Kilowatt-hours, Million",0,2286,0,0,0,0,2286,3819
2000,"GUF","French Guiana","Kilowatt-hours, Million",0,270,0,0,0,0,270,400
2000,"HND","Honduras","Kilowatt-hours, Million",0,2260,0,0,0,0,2260,3202
2000,"HRV","Croatia","Kilowatt-hours, Million",0,6471,0,0,0,0,6471,11833
2000,"HTI","Haiti","Kilowatt-hours, Million",0,283,0,0,0,0,283,291
2000,"HUN","Hungary","Kilowatt-hours, Million",0,178,14180,0,0,0,14358,29441
2000,"IDN","Indonesia","Kilowatt-hours, Million",2649,13721,0,0,0,0,16370,79187
2000,"IND","India","Kilowatt-hours, Million",0,74362,16902,0,0,1582,92846,316600
2000,"IRL","Ireland","Kilowatt-hours, Million",0,1150,0,0,0,244,1394,20289
2000,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,3650,0,0,0,37,3687,98203
2000,"IRQ","Iraq","Kilowatt-hours, Million",0,611,0,0,0,0,611,29160
2000,"ISL","Iceland","Kilowatt-hours, Million",1323,6356,0,0,0,0,7679,6911
2000,"ISR","Israel","Kilowatt-hours, Million",0,31,0,0,0,0,31,38574
2000,"ITA","Italy","Kilowatt-hours, Million",4705,50899,0,18,0,563,56185,272975
2000,"JAM","Jamaica","Kilowatt-hours, Million",0,115,0,0,0,0,115,5990
2000,"JOR","Jordan","Kilowatt-hours, Million",0,39,0,0,0,0,39,6041
2000,"JPN","Japan","Kilowatt-hours, Million",3348,96817,322049,347,0,109,422670,943720
2000,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,7531,0,0,0,0,7531,39496
2000,"KEN","Kenya","Kilowatt-hours, Million",429,1325,0,0,0,0,1754,3408
2000,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,13683,0,0,0,0,13683,9076
2000,"KHM","Cambodia","Kilowatt-hours, Million",0,46,0,0,0,0,46,355
2000,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,10200,0,0,0,0,10200,14494
2000,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,3679.8874,0,193.3,0,0,3873.1874,639.8585
2000,"LBN","Lebanon","Kilowatt-hours, Million",0,449,0,0,0,0,449,9768
2000,"LKA","Sri Lanka","Kilowatt-hours, Million",0,3203.8,0,0.4,0,3.4,3207.6,5442.9
2000,"LSO","Lesotho","Kilowatt-hours, Million",0,371.6,0,0,0,0,371.6,297
2000,"LTU","Lithuania","Kilowatt-hours, Million",0,643,8419,0,0,0,9062,6197
2000,"LUX","Luxembourg","Kilowatt-hours, Million",0,871,0,0,0,27,898,5775
2000,"LVA","Latvia","Kilowatt-hours, Million",0,2819,0,0,0,4,2823,4477
2000,"MAR","Morocco","Kilowatt-hours, Million",0,718,0,0,0,64,782,12838
2000,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,58,0,0,0,0,58,2479.5
2000,"MDG","Madagascar","Kilowatt-hours, Million",0,539.6487,0,0,0,0,539.6487,719.006
2000,"MEX","Mexico","Kilowatt-hours, Million",5901,33133,8221,7,0,19,47281,145349
2000,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,1170,0,0,0,0,1170,5208
2000,"MLI","Mali","Kilowatt-hours, Million",0,245,0,0,0,0,245,693
2000,"MMR","Myanmar","Kilowatt-hours, Million",0,1892,0,0,0,0,1892,3269
2000,"MOZ","Mozambique","Kilowatt-hours, Million",0,8836,0,0,0,0,8836,1013
2000,"MTQ","Martinique","Kilowatt-hours, Million",0,0.032,0,25.907,0,0,25.939,1071
2000,"MUS","Mauritius","Kilowatt-hours, Million",0,95,0,0,0,0,95,1374
2000,"MWI","Malawi","Kilowatt-hours, Million",0,1033,0,0,0,0,1033,1041.4
2000,"MYS","Malaysia","Kilowatt-hours, Million",0,7414,0,0,0,0,7414,61156
2000,"NAM","Namibia","Kilowatt-hours, Million",0,1380,0,0,0,0,1380,2386
2000,"NCL","New Caledonia","Kilowatt-hours, Million",0,442,0,0,0,7,449,1603
2000,"NGA","Nigeria","Kilowatt-hours, Million",0,5628,0,0,0,0,5628,8643
2000,"NIC","Nicaragua","Kilowatt-hours, Million",134,210,0,0,0,0,344,1610
2000,"NLD","Netherlands","Kilowatt-hours, Million",0,142,3926,8,0,829,4905,95503
2000,"NOR","Norway","Kilowatt-hours, Million",0,142289,0,0,0,31,142320,109533
2000,"NPL","Nepal","Kilowatt-hours, Million",0,1632,0,0,0,0,1632,1299
2000,"NZL","New Zealand","Kilowatt-hours, Million",2922,24433,0,0,0,120,27475,34264
2000,"PAK","Pakistan","Kilowatt-hours, Million",0,19288,399,0,0,0,19687,45587
2000,"PAN","Panama","Kilowatt-hours, Million",0,3418,0,0,0,0,3418,3801
2000,"PER","Peru","Kilowatt-hours, Million",0,16175.8697,0,0,0,0,16175.8697,17328.2172
2000,"PHL","Philippines","Kilowatt-hours, Million",11626,7816,0,0,0,0,19442,36554
2000,"PNG","Papua New Guinea","Kilowatt-hours, Million",0,931,0,0,0,186,1117,2279
2000,"POL","Poland","Kilowatt-hours, Million",0,4116,0,0,0,5,4121,98646
2000,"PRI","Puerto Rico","Kilowatt-hours, Million",0,160,0,0,0,0,160,19644
2000,"PRT","Portugal","Kilowatt-hours, Million",80,11715,0,1,0,168,11964,38373
2000,"PRY","Paraguay","Kilowatt-hours, Million",0,53481.4,0,0,0,0,53481.4,4459.51
2000,"PYF","French Polynesia","Kilowatt-hours, Million",0,145,0,0,0,0,145,389
2000,"REU","Réunion","Kilowatt-hours, Million",0,560,0,0,0,0,560,1581
2000,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,5610,108964,5,0,17,114596,263122
2000,"ROU","Romania","Kilowatt-hours, Million",0,14778,5456,0,0,0,20234,33939
2000,"RUS","Russian Federation","Kilowatt-hours, Million",58,165375,130715,0,0,2,296150,608526
2000,"RWA","Rwanda","Kilowatt-hours, Million",0,109,0,0,0,0,109,109
2000,"SDN","Sudan (former)","Kilowatt-hours, Million",0,1183,0,0,0,0,1183,2058
2000,"SEN","Senegal","Kilowatt-hours, Million",0,0,0,2,0,0,2,1337
2000,"SLE","Sierra Leone","Kilowatt-hours, Million",0,15.7,0,0,0,0,15.7,80.8
2000,"SLV","El Salvador","Kilowatt-hours, Million",786,1175,0,0,0,0,1961,3686
2000,"SPM","St. Pierre-Miquelon","Kilowatt-hours, Million",0,0,0,0,0,0.8,0.8,38.8
2000,"SRB","Serbia and Montenegro","Kilowatt-hours, Million",0,12000,0,0,0,0,12000,27297
2000,"STP","Sao Tome and Principe","Kilowatt-hours, Million",0,6.8,0,0,0,0,6.8,18.3
2000,"SUR","Suriname","Kilowatt-hours, Million",0,920,0,0,0,0,920,1042
2000,"SVK","Slovakia","Kilowatt-hours, Million",0,4975,16494,0,0,0,21469,22010
2000,"SVN","Slovenia","Kilowatt-hours, Million",0,3834,4761,0,0,0,8595,10521
2000,"SWE","Sweden","Kilowatt-hours, Million",0,78619,57316,1,0,457,136393,128725
2000,"SWZ","Swaziland","Kilowatt-hours, Million",0,192.3,0,0,0,0,192.3,1001
2000,"SYR","Syrian Arab Republic","Kilowatt-hours, Million",0,3231,0,0,0,0,3231,14576
2000,"TGO","Togo","Kilowatt-hours, Million",0,199,0,0,0,0,199,521
2000,"THA","Thailand","Kilowatt-hours, Million",1.6,6026,0,0,0,0.3,6027.9,97755.9
2000,"TJK","Tajikistan","Kilowatt-hours, Million",0,13913,0,0,0,0,13913,13268
2000,"TKM","Turkmenistan","Kilowatt-hours, Million",0,5,0,0,0,0,5,5833
2000,"TUN","Tunisia","Kilowatt-hours, Million",0,64,0,0,0,23,87,6552
2000,"TUR","Turkey","Kilowatt-hours, Million",76,30879,0,0,0,33,30988,95873
2000,"TZA","United Rep. of Tanzania","Kilowatt-hours, Million",0,2145,0,0,0,0,2145,1913
2000,"UGA","Uganda","Kilowatt-hours, Million",0,1576,0,0,0,0,1576,842.9
2000,"UKR","Ukraine","Kilowatt-hours, Million",0,11450,77341,0,0,6,88797,113491
2000,"URY","Uruguay","Kilowatt-hours, Million",0,7051,0,0,0,0,7051,6420
2000,"USA","United States","Kilowatt-hours, Million",14621,279986,797718,709,0,5650,1098684,3499463
2000,"UZB","Uzbekistan","Kilowatt-hours, Million",0,5879,0,0,0,0,5879,39766
2000,"VCT","St. Vincent-Grenadines","Kilowatt-hours, Million",0,24.8,0,0,0,0,24.8,79.8
2000,"VEN","Venezuela (Bolivar. Rep.)","Kilowatt-hours, Million",0,62826,0,0,0,0,62826,61226
2000,"VNM","Viet Nam","Kilowatt-hours, Million",0,14551,0,0,0,0,14551,22692
2000,"WSM","Samoa","Kilowatt-hours, Million",0,46.2,0,0,0,0,46.2,90
2000,"ZAF","South Africa","Kilowatt-hours, Million",0,3934,13010,0,0,0,16944,162516
2000,"ZMB","Zambia","Kilowatt-hours, Million",0,7750,0,0,0,0,7750,6029
2000,"ZWE","Zimbabwe","Kilowatt-hours, Million",0,3260,0,0,0,0,3260,10494
2001,"AFG","Afghanistan","Kilowatt-hours, Million",0,503.2,0,0,0,0,503.2,620
2001,"AGO","Angola","Kilowatt-hours, Million",0,1017,0,0,0,0,1017,1313
2001,"ALB","Albania","Kilowatt-hours, Million",0,3555,0,0,0,0,3555,3516
2001,"AND","Andorra","Kilowatt-hours, Million",0,80,0,0,0,0,80,378.1
2001,"ARG","Argentina","Kilowatt-hours, Million",0,37046,7059,0,0,49,44154,75898
2001,"ARM","Armenia","Kilowatt-hours, Million",0,968,1987,0,0,0,2955,3480
2001,"AUS","Australia","Kilowatt-hours, Million",0,16933,0,44,0,210,17187,180398
2001,"AUT","Austria","Kilowatt-hours, Million",0,41837,0,5,0,105,41947,53614
2001,"AZE","Azerbaijan","Kilowatt-hours, Million",0,1301,0,0,0,0,1301,15069
2001,"BDI","Burundi","Kilowatt-hours, Million",0,115,0,0,0,0,115,124
2001,"BEL","Belgium","Kilowatt-hours, Million",0,1644,46349,0,0,37,48030,78142
2001,"BEN","Benin","Kilowatt-hours, Million",0,2,0,0,0,0,2,435
2001,"BFA","Burkina Faso","Kilowatt-hours, Million",0,53.8,0,0,0,0,53.8,356.5
2001,"BGD","Bangladesh","Kilowatt-hours, Million",0,993,0,0,0,0,993,14002
2001,"BGR","Bulgaria","Kilowatt-hours, Million",0,2172,19553,0,0,0,21725,24593
2001,"BIH","Bosnia and Herzegovina","Kilowatt-hours, Million",0,5181,0,0,0,0,5181,6340
2001,"BLR","Belarus","Kilowatt-hours, Million",0,30,0,0,0,0,30,26679
2001,"BLZ","Belize","Kilowatt-hours, Million",0,96,0,0,0,0,96,255
2001,"BOL","Bolivia (Plur. State of)","Kilowatt-hours, Million",0,2129,0,0,0,0,2129,3561
2001,"BRA","Brazil","Kilowatt-hours, Million",0,267876,14279,0,0,0,282155,298575
2001,"BTN","Bhutan","Kilowatt-hours, Million",0,2058.95,0,0,0,0,2058.95,489.415
2001,"CAF","Central African Rep.","Kilowatt-hours, Million",0,83,0,0,0,0,83,105
2001,"CAN","Canada","Kilowatt-hours, Million",0,333430,76695,19,32,337,410513,480502
2001,"CHE","Switzerland","Kilowatt-hours, Million",0,42673,26811,12,0,4,69500,53733
2001,"CHL","Chile","Kilowatt-hours, Million",0,21003,0,0,0,7,21010,39524
2001,"CHN","China","Kilowatt-hours, Million",0,832296,52416,0,0,0,884712,1289585
2001,"CIV","Côte d'Ivoire","Kilowatt-hours, Million",0,1800,0,0,0,0,1800,3091
2001,"CMR","Cameroon","Kilowatt-hours, Million",0,3474,0,0,0,0,3474,2632
2001,"COD","Dem. Rep. of the Congo","Kilowatt-hours, Million",0,5974,0,0,0,0,5974,4611
2001,"COG","Congo","Kilowatt-hours, Million",0,334,0,0,0,0,334,266
2001,"COL","Colombia","Kilowatt-hours, Million",0,31798,0,0,0,0,31798,35190
2001,"CPV","Cabo Verde","Kilowatt-hours, Million",0,0,0,0,0,6.43,6.43,124.58
2001,"CRI","Costa Rica","Kilowatt-hours, Million",986,5654,0,0,0,185,6825,6031
2001,"CUB","Cuba","Kilowatt-hours, Million",0,75,0,0,0,0,75,12080
2001,"CZE","Czechia","Kilowatt-hours, Million",0,2467,14749,0,0,0,17216,50881
2001,"DEU","Germany","Kilowatt-hours, Million",0,27253,171305,116,0,10456,209130,495267
2001,"DMA","Dominica","Kilowatt-hours, Million",0,27,0,0,0,0,27,63.9
2001,"DNK","Denmark","Kilowatt-hours, Million",0,28,0,1,0,4306,4335,32566
2001,"DOM","Dominican Republic","Kilowatt-hours, Million",0,557,0,0,0,0,557,8700
2001,"DZA","Algeria","Kilowatt-hours, Million",0,69,0,0,0,0,69,19664
2001,"ECU","Ecuador","Kilowatt-hours, Million",0,7071,0,0,0,0,7071,8082
2001,"EGY","Egypt","Kilowatt-hours, Million",0,13672,0,0,0,179,13851,66751
2001,"ERI","Eritrea","Kilowatt-hours, Million",0,0,0,1,0,0,1,183
2001,"ESP","Spain","Kilowatt-hours, Million",0,43864,63708,24,0,6759,114355,200953
2001,"EST","Estonia","Kilowatt-hours, Million",0,7,0,0,0,0,7,5168
2001,"ETH","Ethiopia","Kilowatt-hours, Million",5,1993,0,0,0,0,1998,1449
2001,"FIN","Finland","Kilowatt-hours, Million",0,13205,22773,2,0,70,36050,77378
2001,"FJI","Fiji","Kilowatt-hours, Million",0,462.957,0,0,0,0,462.957,613.1
2001,"FLK","Falkland Is. (Malvinas)","Kilowatt-hours, Million",0,0,0,0,0,0.2,0.2,15.7
2001,"FRA","France","Kilowatt-hours, Million",0,78511,421076,6,485,131,500209,395777
2001,"FRO","Faeroe Islands","Kilowatt-hours, Million",0,76,0,0,0,1,77,213
2001,"FSM","Micronesia (Fed. States of)","Kilowatt-hours, Million",0,0,0,0.3,0,0,0.3,76.9
2001,"GAB","Gabon","Kilowatt-hours, Million",0,878,0,0,0,0,878,1058
2001,"GBR","United Kingdom","Kilowatt-hours, Million",0,6478,90094,2,0,965,97539,332722
2001,"GEO","Georgia","Kilowatt-hours, Million",0,5542,0,0,0,0,5542,5268
2001,"GHA","Ghana","Kilowatt-hours, Million",0,6608,0,0,0,0,6608,6802
2001,"GIN","Guinea","Kilowatt-hours, Million",0,552,0,0,0,0,552,684
2001,"GLP","Guadeloupe","Kilowatt-hours, Million",15,0,0,0,0,0,15,1045
2001,"GNQ","Equatorial Guinea","Kilowatt-hours, Million",0,39,0,0,0,0,39,77
2001,"GRC","Greece","Kilowatt-hours, Million",0,2725,0,0,0,756,3481,44542
2001,"GRL","Greenland","Kilowatt-hours, Million",0,157.5,0,0,0,0,157.5,264
2001,"GTM","Guatemala","Kilowatt-hours, Million",0,1927,0,0,0,0,1927,4177
2001,"GUF","French Guiana","Kilowatt-hours, Million",0,369,0,0,0,0,369,524
2001,"HND","Honduras","Kilowatt-hours, Million",0,2376,0,0,0,0,2376,3368
2001,"HRV","Croatia","Kilowatt-hours, Million",0,7219,0,0,0,0,7219,12001
2001,"HTI","Haiti","Kilowatt-hours, Million",0,283,0,0,0,0,283,291
2001,"HUN","Hungary","Kilowatt-hours, Million",0,186,14126,0,0,1,14313,30545
2001,"IDN","Indonesia","Kilowatt-hours, Million",6031,11656,0,0,0,0,17687,84560
2001,"IND","India","Kilowatt-hours, Million",0,73579,19475,0,0,2085,95139,322760
2001,"IRL","Ireland","Kilowatt-hours, Million",0,920,0,0,0,334,1254,21024
2001,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,5057,0,0,0,34,5091,105160
2001,"IRQ","Iraq","Kilowatt-hours, Million",0,618,0,0,0,0,618,30035
2001,"ISL","Iceland","Kilowatt-hours, Million",1451,6578,0,0,0,0,8029,7212
2001,"ISR","Israel","Kilowatt-hours, Million",0,10,0,0,0,10,20,37610
2001,"ITA","Italy","Kilowatt-hours, Million",4507,53926,0,19,0,1179,59631,277724
2001,"JAM","Jamaica","Kilowatt-hours, Million",0,60,0,0,0,0,60,6081
2001,"JOR","Jordan","Kilowatt-hours, Million",0,43,0,0,0,0,43,6301
2001,"JPN","Japan","Kilowatt-hours, Million",3432,93872,319858,475,0,252,417889,927205
2001,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,8081,0,0,0,0,8081,41319
2001,"KEN","Kenya","Kilowatt-hours, Million",480,2403,0,0,0,0,2883,3809
2001,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,12430,0,0,0,0,12430,8127
2001,"KHM","Cambodia","Kilowatt-hours, Million",0,30,0,0,0,0,30,406
2001,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,10600,0,0,0,0,10600,15091
2001,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,3632.1846,0,193.3,0,0,3825.4846,710.3301
2001,"LBN","Lebanon","Kilowatt-hours, Million",0,332,0,0,0,0,332,10014
2001,"LKA","Sri Lanka","Kilowatt-hours, Million",0,3118.1,0,0.9,0,3.5,3122.5,5437.7
2001,"LSO","Lesotho","Kilowatt-hours, Million",0,373,0,0,0,0,373,312
2001,"LTU","Lithuania","Kilowatt-hours, Million",0,701,11362,0,0,0,12063,6446
2001,"LUX","Luxembourg","Kilowatt-hours, Million",0,871,0,0,0,24,895,5843
2001,"LVA","Latvia","Kilowatt-hours, Million",0,2833,0,0,0,3,2836,4583
2001,"MAR","Morocco","Kilowatt-hours, Million",0,871,0,0,0,206,1077,13452
2001,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,73,0,0,0,0,73,2521
2001,"MDG","Madagascar","Kilowatt-hours, Million",0,563.9627,0,0,0,0,563.9627,755.766
2001,"MEX","Mexico","Kilowatt-hours, Million",5567,28502,8726,8,0,18,42821,147203
2001,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,626,0,0,0,0,626,5018
2001,"MLI","Mali","Kilowatt-hours, Million",0,360,0,0,0,0,360,832
2001,"MMR","Myanmar","Kilowatt-hours, Million",0,1822,0,0,0,0,1822,2957
2001,"MOZ","Mozambique","Kilowatt-hours, Million",0,11841,0,0,0,0,11841,4864
2001,"MTQ","Martinique","Kilowatt-hours, Million",0,0.058,0,29.523,0,0,29.581,1090
2001,"MUS","Mauritius","Kilowatt-hours, Million",0,70,0,0,0,0,70,1467
2001,"MWI","Malawi","Kilowatt-hours, Million",0,1074.8,0,0,0,0,1074.8,1060.8
2001,"MYS","Malaysia","Kilowatt-hours, Million",0,6435,0,0,0,0,6435,65003
2001,"NAM","Namibia","Kilowatt-hours, Million",0,1388,0,0,0,0,1388,2352
2001,"NCL","New Caledonia","Kilowatt-hours, Million",0,367,0,0,0,7,374,1650
2001,"NGA","Nigeria","Kilowatt-hours, Million",0,5909,0,0,0,0,5909,8961
2001,"NIC","Nicaragua","Kilowatt-hours, Million",206,197,0,0,0,0,403,1616
2001,"NLD","Netherlands","Kilowatt-hours, Million",0,117,3976,12,0,825,4930,97342
2001,"NOR","Norway","Kilowatt-hours, Million",0,121026,0,0,0,27,121053,112186
2001,"NPL","Nepal","Kilowatt-hours, Million",0,1849,0,0,0,0,1849,1449
2001,"NZL","New Zealand","Kilowatt-hours, Million",2838,21679,0,0,0,139,24656,34844
2001,"PAK","Pakistan","Kilowatt-hours, Million",0,17194,1997,0,0,0,19191,48585
2001,"PAN","Panama","Kilowatt-hours, Million",0,2499,0,0,0,0,2499,3883
2001,"PER","Peru","Kilowatt-hours, Million",0,17606,0,0,0,1,17607,18246
2001,"PHL","Philippines","Kilowatt-hours, Million",10442,7121,0,0,0,0,17563,39140
2001,"PNG","Papua New Guinea","Kilowatt-hours, Million",0,931,0,0,0,0,931,2634
2001,"POL","Poland","Kilowatt-hours, Million",0,4220,0,0,0,14,4234,98766
2001,"PRI","Puerto Rico","Kilowatt-hours, Million",0,210,0,0,0,0,210,20104
2001,"PRT","Portugal","Kilowatt-hours, Million",105,14375,0,1,0,256,14737,39937
2001,"PRY","Paraguay","Kilowatt-hours, Million",0,45308,0,0,0,0,45308,4502.33
2001,"PYF","French Polynesia","Kilowatt-hours, Million",0,136,0,0,0,0,136,500
2001,"REU","Réunion","Kilowatt-hours, Million",0,500,0,0,0,0,500,1684
2001,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,5972,112133,6,0,13,118124,281572
2001,"ROU","Romania","Kilowatt-hours, Million",0,14923,5446,0,0,0,20369,36294
2001,"RUS","Russian Federation","Kilowatt-hours, Million",91,175850,136935,0,0,3,312879,618035
2001,"RWA","Rwanda","Kilowatt-hours, Million",0,89,0,0,0,0,89,154
2001,"SDN","Sudan (former)","Kilowatt-hours, Million",0,1236,0,0,0,0,1236,2150
2001,"SEN","Senegal","Kilowatt-hours, Million",0,0,0,2,0,0,2,1535
2001,"SLE","Sierra Leone","Kilowatt-hours, Million",0,15.2,0,0,0,0,15.2,62.7
2001,"SLV","El Salvador","Kilowatt-hours, Million",966,1164,0,0,0,0,2130,3754
2001,"SPM","St. Pierre-Miquelon","Kilowatt-hours, Million",0,0,0,0,0,0.8,0.8,38.8
