"country_or_area","year","Total_Consumption","unit","alpha.3"
"Turkmenistan",2001,6210,"Kilowatt-hours, million","TKM"
"Turkmenistan",1994,5040,"Kilowatt-hours, million","TKM"
"Turkmenistan",1998,5235,"Kilowatt-hours, million","TKM"
"Turkmenistan",2007,8340,"Kilowatt-hours, million","TKM"
"Turkmenistan",2003,6191,"Kilowatt-hours, million","TKM"
"Turkmenistan",2014,11089,"Kilowatt-hours, million","TKM"
"Turkmenistan",1997,3894,"Kilowatt-hours, million","TKM"
"Turkmenistan",2006,7740,"Kilowatt-hours, million","TKM"
"Turkmenistan",2012,9695,"Kilowatt-hours, million","TKM"
"Turkmenistan",2000,5833,"Kilowatt-hours, million","TKM"
"Turkmenistan",1996,4690,"Kilowatt-hours, million","TKM"
"Turkmenistan",2011,9462,"Kilowatt-hours, million","TKM"
"Turkmenistan",2005,7436,"Kilowatt-hours, million","TKM"
"Turkmenistan",1999,4811,"Kilowatt-hours, million","TKM"
"Turkmenistan",2002,6248,"Kilowatt-hours, million","TKM"
"Turkmenistan",1995,4998,"Kilowatt-hours, million","TKM"
"Turkmenistan",2009,8953,"Kilowatt-hours, million","TKM"
"Turkmenistan",2004,6856,"Kilowatt-hours, million","TKM"
"Turkmenistan",2008,8715,"Kilowatt-hours, million","TKM"
"Turkmenistan",2013,10334,"Kilowatt-hours, million","TKM"
"Turks and Caicos Islands",2006,145,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2014,211,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2004,106,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2009,190.6,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",1998,51.6,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",1997,47.4,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2010,196.3,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",1995,37.4,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",1996,37.2,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2003,102,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2001,80,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2013,207.9,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",1994,36,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2000,73.4,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2007,168,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2008,181.4,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2002,94,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2005,122,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2011,196.3,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",1999,62.1,"Kilowatt-hours, million","TCA"
"Turks and Caicos Islands",2012,207.9,"Kilowatt-hours, million","TCA"
"Tuvalu",2003,3.8,"Kilowatt-hours, million","TUV"
"Tuvalu",2001,3,"Kilowatt-hours, million","TUV"
"Tuvalu",2011,5.08,"Kilowatt-hours, million","TUV"
"Tuvalu",2007,4.3,"Kilowatt-hours, million","TUV"
"Tuvalu",1996,2.2,"Kilowatt-hours, million","TUV"
"Tuvalu",1994,2.1,"Kilowatt-hours, million","TUV"
"Tuvalu",2013,5.1,"Kilowatt-hours, million","TUV"
"Tuvalu",2014,5.1,"Kilowatt-hours, million","TUV"
"Tuvalu",2000,2.9,"Kilowatt-hours, million","TUV"
"Tuvalu",2004,4.1,"Kilowatt-hours, million","TUV"
"Tuvalu",2008,4.5,"Kilowatt-hours, million","TUV"
"Tuvalu",1995,2.1,"Kilowatt-hours, million","TUV"
"Tuvalu",2006,4.2,"Kilowatt-hours, million","TUV"
"Tuvalu",1997,2.4,"Kilowatt-hours, million","TUV"
"Tuvalu",1998,2.5,"Kilowatt-hours, million","TUV"
"Tuvalu",2009,4.59,"Kilowatt-hours, million","TUV"
"Tuvalu",2005,4.2,"Kilowatt-hours, million","TUV"
"Tuvalu",1999,2.7,"Kilowatt-hours, million","TUV"
"Tuvalu",2010,5.39,"Kilowatt-hours, million","TUV"
"Tuvalu",2002,3.8,"Kilowatt-hours, million","TUV"
"Tuvalu",2012,5.1,"Kilowatt-hours, million","TUV"
"Uganda",2003,1057.9,"Kilowatt-hours, million","UGA"
"Uganda",2013,2070.06,"Kilowatt-hours, million","UGA"
"Uganda",2007,1102.4,"Kilowatt-hours, million","UGA"
"Uganda",2004,825.4,"Kilowatt-hours, million","UGA"
"Uganda",2006,971.2,"Kilowatt-hours, million","UGA"
"Uganda",2011,1680.9,"Kilowatt-hours, million","UGA"
